,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.04251528099667969,0.043444252643751624,0.042083547321140766,0.04211784240204422,0.04211784240204422,0.03178461512120861,0.042134109589336194,0.04100664050078419,0.04211784240204422
Macro_Precision,0.04533064083670184,0.045747332116369166,0.045090332491728335,0.04508430277903805,0.04508430277903805,0.032557195319528894,0.04510171295992918,0.04448589602911565,0.04508430277903805
Macro_Recall,0.0418412600408512,0.04226523698775061,0.04156932771532543,0.041710335340503266,0.041710335340503266,0.030930101480195146,0.041726431809888054,0.04098047408212031,0.041710335340503266
Macro_F1,0.04182543887527756,0.042418162775396194,0.04150791000738757,0.04159959836632302,0.04159959836632302,0.03082787866343176,0.04161565856845126,0.04152450772504269,0.04159959836632302
Weighted_F1,0.04023667336335738,0.041060214498932095,0.03984871600806694,0.039913369238319604,0.039913369238319604,0.03000005740507884,0.03992878200331172,0.039465131452341165,0.039913369238319604
Weighted_Precision,0.039554456207612866,0.039963598869914414,0.03933461230146418,0.03937050970265754,0.03937050970265754,0.028085697225840228,0.03938570835175868,0.03935996490910841,0.03937050970265754
