Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.04211784240204422,0.039928286741707925,0.04276549674107064,0.0476389744484763,0.03978516355860547,0.042200080476417115,0.03675544976015199,0.04619673673974759,0.0476389744484763,0.04211784240204422,0.03107883992644612,0.02810242994773494,0.03646188850134531,0.03358405492079351,0.03421656726226672,0.027263910168665067,0.04214444095633066,0.04212377822234173,0.041618406759444,0.04039487424212439,0.04278562129694041,0.04138147334534111,0.04211784240204422
Macro_F1,0.04159959836632302,0.03980917049724018,0.042512254733406384,0.044933063095542014,0.03956848695517461,0.04361297766570124,0.03644315669323565,0.04456950996673428,0.044933063095542014,0.04159959836632302,0.03191377882285599,0.028403042977135223,0.03146779580093363,0.03375020123564629,0.029781288464175302,0.029651164679844126,0.04162963387522507,0.041601683261677444,0.04389838185106058,0.03915063359902479,0.040772167536859895,0.04224365247791525,0.04159959836632302
Macro_Precision,0.04508430277903805,0.04189741406261127,0.04727982801017709,0.04806475427631913,0.04456765846477413,0.046879357552161514,0.03989516264947295,0.04724627124078149,0.04806475427631913,0.04508430277903805,0.03191486889579073,0.029593475781438807,0.03645025004503242,0.036018450547859536,0.027589272570537463,0.03377685407651441,0.04512109804568777,0.045082327874170595,0.042365792112690565,0.04660599994554073,0.04454518569838253,0.04563547928507414,0.04508430277903805
Macro_Recall,0.041710335340503266,0.03989536264742435,0.04285935460797882,0.04404099370784863,0.03936432055054512,0.04477247025844198,0.03723175732923449,0.04379675835818578,0.04404099370784863,0.041710335340503266,0.032472737926748825,0.03147280603452827,0.028869070342939958,0.03423363996187507,0.027384184864550742,0.031148169750527997,0.041747832174288166,0.041705031445487935,0.04557108801573656,0.03638986014850407,0.03958803741900939,0.04355061801164147,0.041710335340503266
Weighted_F1,0.039913369238319604,0.03819523930547657,0.04038059203936686,0.04460481215195286,0.037508504499952404,0.040616688122831646,0.03466929386955698,0.04378406817249301,0.04460481215195286,0.039913369238319604,0.02991220477686501,0.02655516604992013,0.032774134126883916,0.03189121710403961,0.03235660355603129,0.026511018816733053,0.039939935601352596,0.03991762840527084,0.04124477526173384,0.0376854876429485,0.04013500080473656,0.039562431211397325,0.039913369238319604
Weighted_Precision,0.03937050970265754,0.037104040673019256,0.04086973110468998,0.04191702483203403,0.037901555604523345,0.04193977338404764,0.03486297016556932,0.041150957051889994,0.04191702483203403,0.03937050970265754,0.029339332772545097,0.027804995082371223,0.028132757447906536,0.031100613510657814,0.024192557622252017,0.027943926919308686,0.03940680404218241,0.03936461266133495,0.04074573463556582,0.037974195182650994,0.03784284799450265,0.04082637660842571,0.03937050970265754
