Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Random_State:42.0,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6135749666999667,0.7237783050283051,0.7213411588411589,0.6852317821067822,0.6851224296536796,0.6873376623376624,0.6902417027417027,0.6821894540644541,0.6866702741702742,0.6871783309283309,0.6875511063011063,0.6902417027417027,0.6578144078144078,0.6760860667110666,0.6757391913641915,0.7106157731157731,0.7109019452769453,0.6426282051282052,0.6966908091908092,0.6862179487179487,0.6956772394272395,0.6805028305028306,0.7156718281718282,0.6908598346098346,0.6816031191031191,0.6654137529137529,0.7070492007992007,0.6862314768564769,0.6830766455766456,0.6893863081363082,0.7003857253857254,0.6720772283272283
Macro_F1,0.5862975604984298,0.7104910820978881,0.7096019067270186,0.6682291223240893,0.6681537891473273,0.6691165876235847,0.6723610506877864,0.6640575711089737,0.669751123685937,0.6698241450933377,0.67036649223842,0.6723610506877864,0.6467018152238867,0.666549539717651,0.6646899744773839,0.6855615070012285,0.6804814124520775,0.6203187682445952,0.6798442536117565,0.671842117627542,0.6783414783845817,0.6639407881729498,0.6984936926052481,0.6732783307142157,0.6643153688346753,0.6536762995052738,0.6839174000436172,0.6687968497744455,0.6689860535249817,0.6686076460239093,0.6839605132907715,0.6536331862581196
Macro_Precision,0.6501872844609368,0.7198201846145572,0.7217593950230082,0.6974783245589059,0.6980050651433797,0.6956986426959827,0.6995949481671029,0.6904135147776229,0.698979593471807,0.6992166436666825,0.6996329579482453,0.6995949481671029,0.6939841230306236,0.6997969195586289,0.69944148398722,0.698162417640364,0.6948931626140004,0.6243415233885927,0.7120151317645728,0.7138256584795291,0.7093792090334086,0.6995318918503386,0.7244403136805628,0.699449070423294,0.6950621723090409,0.6976604610253782,0.6968507817069566,0.6972556213661674,0.6967131682805148,0.69779807445182,0.711591917795945,0.6829193249363897
Macro_Recall,0.6308425629154796,0.7318529202279203,0.7341980353751187,0.6996382137345679,0.7000398341049382,0.696686953446502,0.7010785751028806,0.6920536265432099,0.7008091992455417,0.7008563100137174,0.7014341992455418,0.7010785751028806,0.6956093205919595,0.705906141183919,0.7044980116334283,0.698829485201013,0.6899795722538778,0.6291200735992403,0.714323777302944,0.7115960351377019,0.7115461182336182,0.7014085351377017,0.725792497625831,0.7017008349161127,0.6962281774295663,0.6989591840772396,0.6989698282684393,0.6989645061728396,0.7011801994301995,0.6967488129154796,0.7145045504906615,0.6834244618550174
Weighted_F1,0.598479504546034,0.7270771112636961,0.7247433509204483,0.682225983187825,0.681981379430768,0.6850560134698624,0.6875796848102841,0.6800180298773078,0.6838505107377943,0.6839843017823193,0.6844983257205193,0.6875796848102841,0.6514389023106292,0.6756097648443155,0.6733583148891034,0.7093155665513818,0.7074440626215344,0.646211448802851,0.6919461117403506,0.6818820855345497,0.6910493534650233,0.6753435825716627,0.7141673513459192,0.6886257868828499,0.6782408576039356,0.6605646610499335,0.7063019834368521,0.6834333222433927,0.6820238880192904,0.6848427564674953,0.697758358124053,0.6691082863627326
Weighted_Precision,0.6958212996315408,0.7595942610518535,0.7634310338018458,0.7404183519883929,0.7411836294958878,0.7369120843354603,0.7409456461570769,0.7321972510292544,0.7417484721286322,0.7418209522665759,0.7422520790018591,0.7409456461570769,0.7450917228227222,0.7489442776208923,0.7474936101961293,0.7314599459321289,0.7250881009035275,0.6618351463379102,0.7545594848263735,0.7611489853522483,0.7513600122663623,0.7442780311585377,0.7645115290290486,0.7410728298522836,0.7381582331378765,0.7480497526179023,0.7311813103722578,0.7396155314950801,0.7413199951127227,0.7379110678774374,0.753389190541717,0.7258418724484431
