Metric,Mean,Std
Accuracy,0.694443056943057,0.08525105515348896
Macro_Precision,0.6988611407006426,0.062119055742937634
Macro_Recall,0.6985536067584678,0.07569010823409049
Macro_F1,0.6732294021663884,0.09119335751146423
Weighted_Precision,0.7375856895102652,0.06225503408545148
Weighted_Recall,0.694443056943057,0.08525105515348896
Weighted_F1,0.6905213648906949,0.09877282910906855
Micro_Precision,0.694443056943057,0.08525105515348896
Micro_Recall,0.694443056943057,0.08525105515348896
Micro_F1,0.694443056943057,0.08525105515348896
Integrated_Score,0.6958398815327227,0.07846797226804948
