Micro_Recall,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_F1,Integrated_Score
0.8571428571428571,7,infgain,standard,noAug,SMOTE,sklearn_SVM,first,0.5,0.1,5012,2026-02-23 02:36:59,20260222-075415,log/pimaindians_diabetes/7/infgain/standard__noAug__SMOTE/sklearn_SVM,1771718062421_c4b64e6c17717854197585421,0.8571428571428571,0.8418367346938775,0.8474074074074074,0.8444444444444444,0.858600583090379,0.8571428571428571,0.8577200577200578,0.8571428571428571,0.8571428571428571,0.8529662907009843
0.8571428571428571,5,biMaxInfgain,standard,noAug,RandomUnderSampler,sklearn_SVM,first,0.5,0.1,5012,2026-02-22 10:16:04,20260222-075415,log/pimaindians_diabetes/5/biMaxInfgain/standard__noAug__RandomUnderSampler/sklearn_SVM,1771718062421_c4b64e6c17717265648693652,0.8571428571428571,0.8407801418439717,0.855925925925926,0.8468077410019894,0.862917933130699,0.8571428571428571,0.8586931245639872,0.8571428571428571,0.8571428571428571,0.8546446727820987
0.8571428571428571,5,biMeanInfgain,standard,noAug,RandomUnderSampler,sklearn_SVM,first,0.5,0.1,5012,2026-02-22 11:18:40,20260222-075415,log/pimaindians_diabetes/5/biMeanInfgain/standard__noAug__RandomUnderSampler/sklearn_SVM,1771718062421_c4b64e6c17717303202586003,0.8571428571428571,0.8407801418439717,0.855925925925926,0.8468077410019894,0.862917933130699,0.8571428571428571,0.8586931245639872,0.8571428571428571,0.8571428571428571,0.8546446727820987
0.8441558441558441,6,biMeanInfgain,standard,mixup,TomekLinks,XGBmodel,first,0.5,0.1,5012,2026-02-22 16:09:20,20260222-075415,log/pimaindians_diabetes/6/biMeanInfgain/standard__mixup__TomekLinks/XGBmodel,1771718062421_c4b64e6c17717477602842964,0.8441558441558441,0.8288888888888889,0.8288888888888889,0.8288888888888889,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8388124098124096
0.8311688311688312,6,biMaxInfgain,standard,noAug,TomekLinks,sklearn_SVM,first,0.5,0.1,5012,2026-02-22 14:11:03,20260222-075415,log/pimaindians_diabetes/6/biMaxInfgain/standard__noAug__TomekLinks/sklearn_SVM,1771718062421_c4b64e6c17717406631234891,0.8311688311688312,0.8272727272727273,0.7933333333333333,0.8054421768707483,0.8299881936245572,0.8311688311688312,0.8265747857584592,0.8311688311688312,0.8311688311688312,0.8223295022849753
