Metric,Model,Avg_Rank,CD,Friedman_chi2,Friedman_p
Macro_F1,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Precision,sklearn_SVM,1.3333333333333333,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Precision,LogisticRegression,1.6666666666666667,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Precision,GradientBoosting,3.5,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Precision,XGBmodel,3.8333333333333335,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Precision,random_forest,4.666666666666667,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Precision,DTmodel,6.0,2.5307292427282695,27.047619047619037,5.58372772326569e-05
Weighted_Recall,sklearn_SVM,1.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Recall,LogisticRegression,2.3333333333333335,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Recall,XGBmodel,3.1666666666666665,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Recall,GradientBoosting,3.5,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Recall,random_forest,5.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_Recall,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,sklearn_SVM,1.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,LogisticRegression,2.3333333333333335,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,XGBmodel,3.1666666666666665,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,GradientBoosting,3.5,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,random_forest,5.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Weighted_F1,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,sklearn_SVM,1.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,LogisticRegression,2.3333333333333335,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,XGBmodel,3.1666666666666665,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,GradientBoosting,3.5,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,random_forest,5.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Precision,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,sklearn_SVM,1.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,LogisticRegression,2.3333333333333335,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,XGBmodel,3.1666666666666665,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,GradientBoosting,3.5,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,random_forest,5.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_Recall,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,sklearn_SVM,1.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,LogisticRegression,2.3333333333333335,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,XGBmodel,3.1666666666666665,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,GradientBoosting,3.5,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,random_forest,5.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Micro_F1,DTmodel,6.0,2.5307292427282695,27.809523809523796,3.9655891694991376e-05
Integrated_Score,sklearn_SVM,1.1666666666666667,2.5307292427282695,26.38095238095238,7.526606656991227e-05
Integrated_Score,LogisticRegression,2.1666666666666665,2.5307292427282695,26.38095238095238,7.526606656991227e-05
Integrated_Score,XGBmodel,3.1666666666666665,2.5307292427282695,26.38095238095238,7.526606656991227e-05
Integrated_Score,GradientBoosting,3.6666666666666665,2.5307292427282695,26.38095238095238,7.526606656991227e-05
Integrated_Score,random_forest,4.833333333333333,2.5307292427282695,26.38095238095238,7.526606656991227e-05
Integrated_Score,DTmodel,6.0,2.5307292427282695,26.38095238095238,7.526606656991227e-05
