Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.6867778055278055,0.7136546077773097,0.7066766579613802,0.6707180333207687,0.7577590909138281,0.6867778055278055,0.6820925003724437,0.6867778055278055,0.6867778055278055,0.6867778055278055,0.6954417379303557
0.7091821373071373,0.7176207077073191,0.7125788421968978,0.688674689753325,0.7542647395700429,0.7091821373071373,0.7060823583409622,0.7091821373071373,0.7091821373071373,0.7091821373071373,0.7113328410844239
