Metric,Mean,Std
Accuracy,0.6941239316239316,0.0849162207944728
Macro_Precision,0.6986447641429203,0.06093415921178475
Macro_Recall,0.6982492547747178,0.07502847526002443
Macro_F1,0.6728669641130373,0.09078245434510207
Weighted_Precision,0.7373731315109945,0.06099047276604922
Weighted_Recall,0.6941239316239316,0.0849162207944728
Weighted_F1,0.6901371862804839,0.09855155165463574
Micro_Precision,0.6941239316239316,0.0849162207944728
Micro_Recall,0.6941239316239316,0.0849162207944728
Micro_F1,0.6941239316239316,0.08491622079447278
Integrated_Score,0.6955269102514638,0.07798422904279256
