Metric,Mean,Std
Accuracy,0.6774267399267399,0.08288348922745223
Macro_Precision,0.6839726236062352,0.05890505907616598
Macro_Recall,0.6819737852168408,0.07072255943843804
Macro_F1,0.6556544703552982,0.08785777672403534
Weighted_Precision,0.7239746565383884,0.06009270962774095
Weighted_Recall,0.6774267399267399,0.08288348922745223
Weighted_F1,0.6731637125148775,0.09747621904382166
Micro_Precision,0.6774267399267399,0.08288348922745223
Micro_Recall,0.6774267399267399,0.08288348922745223
Micro_F1,0.6774267399267399,0.08288348922745221
Integrated_Score,0.6792855299373687,0.0750253931517228
