,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.6848265392015392,0.6844474319083694,0.6857597263847264,0.6857597263847265,0.6857597263847264,0.6857597263847263,0.6857597263847264,0.6857597263847264,0.6857597263847264,0.6857597263847264
Macro_Precision,0.6984835863674344,0.6981943865975463,0.699195462724082,0.6991954627240818,0.699195462724082,0.6991954627240821,0.699195462724082,0.699195462724082,0.699195462724082,0.699195462724082
Macro_Recall,0.6965843278463648,0.696334514853395,0.697199252136752,0.6971992521367522,0.6971992521367522,0.6971992521367522,0.6971992521367523,0.697199252136752,0.697199252136752,0.6971992521367522
Macro_F1,0.6676029651063874,0.6672487844631653,0.6684747943820111,0.6684747943820112,0.6684747943820111,0.6684747943820111,0.6684747943820111,0.6684747943820111,0.6684747943820111,0.6684747943820111
Weighted_F1,0.68155868780786,0.6811788757202459,0.6824936098696793,0.6824936098696792,0.6824936098696794,0.6824936098696792,0.6824936098696792,0.6824936098696793,0.6824936098696794,0.6824936098696793
Weighted_Precision,0.738911786856613,0.7387251604625865,0.7393711749034471,0.739371174903447,0.739371174903447,0.7393711749034471,0.7393711749034471,0.739371174903447,0.739371174903447,0.7393711749034471
