Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.25622406867909164,0.04421167659894908,0.0,0.17238763613526778,0.19709165160972822,0.02588971916712897,0.0,0.043966897846367516,0.0
Macro_F1,0.32097556210667133,0.04936240164554285,0.0,0.1586429580439074,0.18127636407478703,0.02641467160974529,0.0,0.04492547286656992,0.0
Macro_Precision,0.20090913143807493,0.06637274708011644,0.0,0.10366913433183608,0.3315830602249261,0.03777722319290319,0.0,0.04365187834125595,0.0
Macro_Recall,0.2962356263943882,0.0579528718990294,0.0,0.11546920014492808,0.25384354965006856,0.03096305313281004,0.0,0.04447776270435097,0.0
Weighted_F1,0.28410590364581906,0.042156954245803166,0.0,0.17948007247866857,0.17706093831947814,0.026421435731185307,0.0,0.04180346922976774,0.0
Weighted_Precision,0.17314064216126632,0.06849576335138718,0.0,0.1057520829949993,0.3662051173316918,0.04031115244626514,0.0,0.0429317755838714,0.0
