Metric,AugName_gaussian_noise,AugName_mixup,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_biMeanInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_ADASYN,ImblName_RandomUnderSampler,ImblName_SMOTE,ImblName_TomekLinks,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.24416979034165046,0.006067679088060953,0.005986599249380229,0.01135427875250565,0.010546921461602892,0.019376102358034292,0.0029343740268062495,0.059937423298281126,0.011830464822644613,0.016765128827777417,0.011502080083388409,0.06907171857443056,0.06321824382702677,0.08465662716451654,0.007364303044528191,0.028236061598914314,0.009047735962198362,0.041326199155978086,0.026460724683592764,0.012801316200651074,0.013088402966477897,0.13528414998383748,0.032100591546593275,0.011866306299774238,0.06500677668134801
Macro_F1,0.30903048275046685,0.006014237271854133,0.005930842084350349,0.01276159735677992,0.012348379649258213,0.021126962170811198,0.003125462468693518,0.06396712329347813,0.013437297077778194,0.014011691355459646,0.012965345578352721,0.06183802064141276,0.05639060339090408,0.07884369067198871,0.009546867658806538,0.026814634238258483,0.009782779919342255,0.03903256995380199,0.017255821632589038,0.013328334029516746,0.013086337580228542,0.08763348697406706,0.0216839176192246,0.023241555247345322,0.0668019593852311
Macro_Precision,0.1817104137187676,0.009617142318536158,0.009581575400771161,0.016335260185062424,0.01630641888127367,0.028921190753625155,0.004809877260155192,0.08435876829301125,0.018041075424433884,0.01803668720831382,0.01685203136506365,0.02432504292906444,0.026414297404960298,0.18720737247785404,0.016746564375324062,0.043121696978578525,0.013765634745609465,0.039561746343661316,0.03118004530389866,0.018809029157420904,0.01896819403548229,0.044616726638124264,0.02326323499737456,0.020388643343881394,0.08706133045975173
Macro_Recall,0.27767841065765714,0.009244310630638993,0.009312905106092083,0.014807240521991399,0.015095823359531267,0.02399556696476479,0.004054241052741941,0.07001061515988426,0.018325482818371156,0.020174641676301154,0.01604753562782108,0.03000043207987729,0.030921107942557393,0.15318410911715521,0.008158856011222267,0.025756440197032823,0.007525549065244652,0.040269678945223,0.01894891631419062,0.015410450854410339,0.015552602278399703,0.04373948943571659,0.026818917836343124,0.01765884486800785,0.0873078314788238
Weighted_F1,0.27460267900064894,0.00481825742179847,0.00468496722337165,0.011205589754996956,0.010189390808936853,0.01817385204482999,0.002588121637039365,0.05738548276309856,0.013102214566283936,0.015514936727154881,0.012497487220244428,0.07353654497607302,0.0648288889889123,0.071760769312577,0.0076844843004529265,0.024647993475562357,0.009634547549571059,0.03808292086687746,0.02525022281443734,0.0134887220279472,0.012932713703238109,0.13683659466899623,0.02570815971723055,0.016095309512537192,0.0547491489171835
Weighted_Precision,0.15525277680941355,0.008964575536130299,0.00892328981572247,0.017682314703698902,0.01719629783421271,0.02858631246058035,0.00503083835289522,0.0848864176564217,0.020725284589938397,0.02289117780824296,0.01958138472386631,0.02063075500268416,0.021923480870267475,0.2169332625499689,0.010190450443430445,0.06176554093370539,0.009392406755702304,0.037817885791451,0.030105570857433737,0.02007986194247013,0.020231290503795005,0.040905846039660236,0.0279736990951029,0.014958076488768504,0.07737120243443704
