Metric,Mean,Std
Accuracy,0.6738009747775373,0.09158734481279121
Macro_Precision,0.6844916689295584,0.07058087450749032
Macro_Recall,0.6840622240440671,0.07695057299286494
Macro_F1,0.6555712776015821,0.09427126641367509
Weighted_Precision,0.7255361056982713,0.06901002911479875
Weighted_Recall,0.6738009747775373,0.09158734481279121
Weighted_F1,0.6707188671900531,0.1038300450606817
Micro_Precision,0.6738009747775373,0.09158734481279121
Micro_Recall,0.6738009747775373,0.09158734481279121
Micro_F1,0.6738009747775373,0.0915873448127912
Integrated_Score,0.6778729114969497,0.08386492177163593
