Metric,Mean,Std
Accuracy,0.6737561628186629,0.09161818735042598
Macro_Precision,0.6849246891834022,0.06970602275273625
Macro_Recall,0.6841726519633059,0.07706382259403415
Macro_F1,0.6555686737241848,0.09431078545959402
Weighted_Precision,0.7261124111083556,0.06769702051929935
Weighted_Recall,0.6737561628186629,0.09161818735042598
Weighted_F1,0.6706728390606894,0.10380627643952503
Micro_Precision,0.6737561628186629,0.09161818735042598
Micro_Recall,0.6737561628186629,0.09161818735042598
Micro_F1,0.6737561628186629,0.09161818735042598
Integrated_Score,0.6779596672707023,0.0836375829149522
