Metric,Mean,Std
Accuracy,0.6742294597763347,0.08576857126774369
Macro_Precision,0.682878372603589,0.06715053214216767
Macro_Recall,0.6806728850522976,0.07231293806793763
Macro_F1,0.6548025961916671,0.08699040226431864
Weighted_Precision,0.7228819130012529,0.06469328567530427
Weighted_Recall,0.6742294597763347,0.08576857126774369
Weighted_F1,0.6715509681673293,0.09528527252021342
Micro_Precision,0.6742294597763347,0.08576857126774369
Micro_Recall,0.6742294597763347,0.08576857126774369
Micro_F1,0.6742294597763347,0.08576857126774369
Integrated_Score,0.6772881356300972,0.07778189139765651
