Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
1.0,2026-01-31 12:37:18,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/8/noSelect/gaussian_noise__ADASYN__Standard/XGBmodel,1,0.3766233766233766,0.3031674208144796,0.2355879414702944,0.36,0.5294117647058824,27.0,27,0,48,2,False,0.1,0.35,1769799643988_de27996617698342383988337
1.0,2026-01-30 19:02:50,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.3571428571428571,0.2707705553164012,0.1958059159953262,0.3529411764705882,0.5217391304347826,54.0,54,0,99,1,False,0.2,0.35,1769764270122_202fd60e17697709701431795
1.0,2026-02-03 07:38:38,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/4/infgain/gaussian_noise__noIMB__MinMax/GradientBoosting,0,0.7792207792207793,0.6976206976206976,0.7445407445407445,0.746268656716418,0.8547008547008547,50.0,50,0,17,10,False,0.1,0.5,1770071966168_8d52732c17700755183574052
1.0,2026-01-30 20:55:25,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/gaussian_noise__SMOTE__MinMax/XGBmodel,1,0.5714285714285714,0.564076170869789,0.5471656495845894,0.45,0.6206896551724138,27.0,27,0,33,17,False,0.1,0.5,1769764270122_202fd60e17697777252526311
1.0,2026-01-30 19:02:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,0.5192307692307693,27.0,27,0,50,0,False,0.1,0.35,1769764270122_202fd60e17697709621181863
