Macro_Precision,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.5949494949494949,4,infgain,minmax,noAug,TomekLinks,random_forest,last,0.5,0.2,42,2026-02-20 16:20:33,20260220-161321,log/pimaindians_diabetes/4/infgain/noAug__TomekLinks__minmax/random_forest,1771575212296_720c096117715756334018974,0.6298701298701299,0.5957407407407407,0.5953160296897331,0.6314574314574314,0.6298701298701299,0.6306379987630276,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6180559229307325
0.6004460303300625,4,infgain,minmax,noAug,SMOTE,random_forest,last,0.5,0.2,42,2026-02-20 16:20:29,20260220-161321,log/pimaindians_diabetes/4/infgain/noAug__SMOTE__minmax/random_forest,1771575212296_720c096117715756292215496,0.6298701298701299,0.6042592592592593,0.6016337644656229,0.6380434908534819,0.6298701298701299,0.6333135890658015,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6214650330220457
0.6277777777777778,4,infgain,minmax,noAug,SMOTE,random_forest,first,0.5,0.2,42,2026-02-20 16:20:27,20260220-161321,log/pimaindians_diabetes/4/infgain/minmax__noAug__SMOTE/random_forest,1771575212296_720c096117715756270045960,0.6493506493506493,0.6362962962962964,0.6290811775200713,0.665945165945166,0.6493506493506493,0.6549810581924765,0.6493506493506493,0.6493506493506493,0.6493506493506493,0.6453515190990657
0.63444669365722,4,infgain,minmax,noAug,ADASYN,random_forest,first,0.5,0.2,42,2026-02-20 16:20:18,20260220-161321,log/pimaindians_diabetes/4/infgain/minmax__noAug__ADASYN/random_forest,1771575212296_720c096117715756182692566,0.6363636363636364,0.6475925925925926,0.6273120138288677,0.6785363759047969,0.6363636363636364,0.6446609570205075,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6413989663883217
0.6384992987377279,4,infgain,standard,noAug,RandomUnderSampler,random_forest,last,0.5,0.1,42,2026-02-20 16:21:49,20260220-161321,log/pimaindians_diabetes/4/infgain/noAug__RandomUnderSampler__standard/random_forest,1771575212296_720c096117715757091783267,0.6623376623376623,0.6462962962962963,0.6404454022988506,0.6750514562576274,0.6623376623376623,0.6669465591879384,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6570285642872482
