Metric,Mean,Std
Accuracy,0.6717772967772968,0.10168521049788734
Macro_Precision,0.6969594658491718,0.0688276391922421
Macro_Recall,0.7019016434525694,0.08420221610269613
Macro_F1,0.6603165356618708,0.10779123531136277
Weighted_Precision,0.7451140555187963,0.06909950749992402
Weighted_Recall,0.6717772967772968,0.10168521049788734
Weighted_F1,0.6680951899590304,0.12062647757090196
Micro_Precision,0.6717772967772968,0.10168521049788734
Micro_Recall,0.6717772967772968,0.10168521049788734
Micro_F1,0.6717772967772968,0.10168521049788734
Integrated_Score,0.6823701940361075,0.09340764293970118
