Metric,Mean,Std
Accuracy,0.6893682706182707,0.09086311802601975
Macro_Precision,0.697766192422471,0.06863462270004783
Macro_Recall,0.6968191081038303,0.08108656230659916
Macro_F1,0.668513674224249,0.09765874967358769
Weighted_Precision,0.7378225559522713,0.06963630215700568
Weighted_Recall,0.6893682706182707,0.09086311802601975
Weighted_F1,0.684720293452602,0.10616245529834183
Micro_Precision,0.6893682706182707,0.09086311802601975
Micro_Recall,0.6893682706182707,0.09086311802601975
Micro_F1,0.6893682706182706,0.09086311802601973
Integrated_Score,0.691973189046693,0.08434857845720208
