Metric,Mean,Std
Accuracy,0.6999421874421874,0.09308211415028807
Macro_Precision,0.7101923243585965,0.06800840493875103
Macro_Recall,0.7099777883296402,0.0833944546487856
Macro_F1,0.6799494269044717,0.10048168527589803
Weighted_Precision,0.7503442277591478,0.0684407491309994
Weighted_Recall,0.6999421874421874,0.09308211415028808
Weighted_F1,0.6950031437571932,0.10873446026305125
Micro_Precision,0.6999421874421874,0.09308211415028807
Micro_Recall,0.6999421874421874,0.09308211415028807
Micro_F1,0.6999421874421874,0.09308211415028805
Integrated_Score,0.7032711946208628,0.08662883743517427
