Metric,Mean,Std
Accuracy,0.7190335705960706,0.05295407817324562
Macro_Precision,0.6999594715533971,0.057818389701791414
Macro_Recall,0.6940510001187085,0.06944276406105918
Macro_F1,0.686630223500792,0.06744426814748625
Weighted_Precision,0.7282028195530985,0.056291565698314505
Weighted_Recall,0.7190335705960706,0.05295407817324562
Weighted_F1,0.7148698815663324,0.05731680240934967
Micro_Precision,0.7190335705960706,0.05295407817324562
Micro_Recall,0.7190335705960706,0.05295407817324562
Micro_F1,0.7190335705960705,0.052954078173245614
Integrated_Score,0.7100597731210171,0.05685362782763954
