Metric,Mean,Std
Accuracy,0.6721603049728049,0.10187955122504616
Macro_Precision,0.6974137018644351,0.06924906504970986
Macro_Recall,0.7022672819721432,0.08449589617824084
Macro_F1,0.6607446441543832,0.10788736683270754
Weighted_Precision,0.7456051445159817,0.06973437511448002
Weighted_Recall,0.6721603049728049,0.10187955122504616
Weighted_F1,0.6685508262796911,0.12064994597862239
Micro_Precision,0.6721603049728049,0.10187955122504616
Micro_Recall,0.6721603049728049,0.10187955122504616
Micro_F1,0.6721603049728049,0.10187955122504615
Integrated_Score,0.6827870553894889,0.09354523168587081
