Metric,Mean,Std
Accuracy,0.6537481615606615,0.11642550836988139
Macro_Precision,0.6924845681432266,0.07565173224042486
Macro_Recall,0.6936608697372586,0.09258677880201517
Macro_F1,0.6417160470145055,0.12666842235768733
Weighted_Precision,0.7435684553530882,0.07735228923342927
Weighted_Recall,0.6537481615606615,0.11642550836988137
Weighted_F1,0.6448913815107842,0.14454597162133043
Micro_Precision,0.6537481615606615,0.11642550836988139
Micro_Recall,0.6537481615606615,0.11642550836988139
Micro_F1,0.6537481615606615,0.11642550836988137
Integrated_Score,0.6674617682264153,0.1075054082244414
