Metric,Mean,Std
Accuracy,0.7165698884448884,0.05262159894711875
Macro_Precision,0.6955347769951107,0.058696853035911434
Macro_Recall,0.6832577556188668,0.06855838154837211
Macro_F1,0.6786122695615453,0.06813954547072851
Weighted_Precision,0.7211074417111938,0.05576431160220258
Weighted_Recall,0.7165698884448884,0.05262159894711875
Weighted_F1,0.709935582858414,0.05747920311598292
Micro_Precision,0.7165698884448884,0.05262159894711875
Micro_Recall,0.7165698884448884,0.05262159894711875
Micro_F1,0.7165698884448884,0.05262159894711874
Integrated_Score,0.7049001306734661,0.0566984559039924
