Weighted_Precision,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.8769786984561265,log/pimaindians_diabetes/8/noSelect/Standard__noAUG__SMOTE/XGBmodel,True,0.1,0.5,2026-01-30 21:16:24,1769764270122_202fd60e,1769764270122_202fd60e17697789845528064,0.8571428571428571,0.844391244870041,0.8729629629629629,0.850696280627534,0.8571428571428571,0.8599632343683111,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8588893607354324,First,8,noSelect,Standard__noAUG__SMOTE,XGBmodel,Standard,noAUG,SMOTE
0.8726186094607147,log/pimaindians_diabetes/6/infgain/Standard__noAUG__TomekLinks/GradientBoosting,True,0.1,0.35,2026-01-30 18:23:21,1769764270122_202fd60e,1769764270122_202fd60e17697686010367874,0.8311688311688312,0.8292847503373819,0.8614814814814814,0.8269662921348315,0.8311688311688312,0.8350211586166641,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8381041342082145,First,6,infgain,Standard__noAUG__TomekLinks,GradientBoosting,Standard,noAUG,TomekLinks
0.8726186094607147,log/pimaindians_diabetes/7/infgain/noAUG__ADASYN__Standard/random_forest,False,0.1,0.5,2026-01-30 20:59:52,1769764270122_202fd60e,1769764270122_202fd60e17697779927831046,0.8311688311688312,0.8292847503373819,0.8614814814814814,0.8269662921348315,0.8311688311688312,0.8350211586166641,0.8311688311688312,0.8311688311688312,0.8311688311688312,0.8381041342082145,Last,7,infgain,noAUG__ADASYN__Standard,random_forest,Standard,noAUG,ADASYN
0.8688930117501545,log/pimaindians_diabetes/7/biMeanInfgain/Standard__noAUG__TomekLinks/GradientBoosting,True,0.1,0.35,2026-01-30 19:12:01,1769764270122_202fd60e,1769764270122_202fd60e17697715215047950,0.8441558441558441,0.8333333333333334,0.862962962962963,0.8380084151472651,0.8441558441558441,0.8474344729604197,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8469977016831353,First,7,biMeanInfgain,Standard__noAUG__TomekLinks,GradientBoosting,Standard,noAUG,TomekLinks
0.8688930117501545,log/pimaindians_diabetes/8/noSelect/Standard__noAUG__SMOTE/GradientBoosting,True,0.1,0.5,2026-01-30 21:16:26,1769764270122_202fd60e,1769764270122_202fd60e17697789862689028,0.8441558441558441,0.8333333333333334,0.862962962962963,0.8380084151472651,0.8441558441558441,0.8474344729604197,0.8441558441558441,0.8441558441558441,0.8441558441558441,0.8469977016831353,First,8,noSelect,Standard__noAUG__SMOTE,GradientBoosting,Standard,noAUG,SMOTE
