Integrated_Score,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.2767323513746609,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3376623376623376,0.1710526315789473,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.1770268566385071,0.3376623376623376,0.3376623376623376,0.3376623376623376,First,6,biMeanInfgain,Standard__gaussian_noise__ADASYN,XGBmodel,Standard,gaussian_noise,ADASYN
0.2863402020057863,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,False,0.1,0.35,2026-01-30 19:02:42,1769764270122_202fd60e,1769764270122_202fd60e17697709621181863,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506,Last,7,biMaxInfgain,gaussian_noise__ADASYN__Standard,random_forest,Standard,gaussian_noise,ADASYN
0.3508034308294584,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 18:15:03,1769764270122_202fd60e,1769764270122_202fd60e17697681030676722,0.3571428571428571,0.4264781271360218,0.505,0.2706795750413682,0.4484392060434438,0.3571428571428571,0.1956841226544253,0.3571428571428571,0.3571428571428571,0.3571428571428571,Last,6,biMeanInfgain,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
0.3528767239625845,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 18:15:42,1769764270122_202fd60e,1769764270122_202fd60e17697681422017467,0.3571428571428571,0.4255263157894736,0.5007407407407407,0.2777973026402495,0.4477717019822283,0.3571428571428571,0.2063073990544007,0.3571428571428571,0.3571428571428571,0.3571428571428571,Last,6,biMeanInfgain,gaussian_noise__SMOTE__Standard,GradientBoosting,Standard,gaussian_noise,SMOTE
0.3576806492781472,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.35,2026-01-30 18:15:01,1769764270122_202fd60e,1769764270122_202fd60e17697681019443309,0.3636363636363636,0.4276623376623376,0.51,0.2813914027149321,0.4492696913476134,0.3636363636363636,0.2088279367691132,0.3636363636363636,0.3636363636363636,0.3636363636363636,Last,6,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
