Metric,Mean,Std
Accuracy,0.7405568611447442,0.04425377174609028
Macro_Precision,0.718787317518992,0.05144467645150161
Macro_Recall,0.7015573896245675,0.04481460774910445
Macro_F1,0.7058262445097596,0.046420128236410965
Weighted_Precision,0.7385414004342763,0.0434521225849602
Weighted_Recall,0.7405568611447442,0.04425377174609027
Weighted_F1,0.7359697409599395,0.04292252350098826
Micro_Precision,0.7405568611447442,0.04425377174609028
Micro_Recall,0.7405568611447442,0.04425377174609028
Micro_F1,0.7405568611447442,0.04425377174609027
Integrated_Score,0.728380753036136,0.0446524669331988
