,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.09773566245555829,0.09784783126110425,0.09743116281213668,0.07655543846353118,0.09038616865814256,0.09154676290750435,0.09703660360198893,0.09275607506881986,0.09693528358617554,0.09756706559146545
Macro_Precision,0.0759856567615032,0.07604218702657399,0.07586115783949099,0.06438282020318124,0.07432992930868605,0.05877476659610097,0.0757422409244275,0.07551754056871482,0.07485183572233088,0.07595935578653842
Macro_Recall,0.08379505615158142,0.08384318252771965,0.08365581219460806,0.06532970287068308,0.08304454165017419,0.07199885183925028,0.08353963755117405,0.08358174014604586,0.08234830367538865,0.08375904228927468
Macro_F1,0.10065491393824491,0.10076311278236814,0.1003185028675178,0.07584726048482542,0.09594368678804811,0.09391377231260412,0.09998284967183196,0.09719114923467713,0.09960965770085259,0.10049050069841013
Weighted_F1,0.1090617912863779,0.10919051368226794,0.1085932563453417,0.0822199130975734,0.10076818895202325,0.10356786239110143,0.1081816725489017,0.10268986746247735,0.10827640406576525,0.10888520247537103
Weighted_Precision,0.0723158663856355,0.07234001465887814,0.07222203121425197,0.06187019455289822,0.07208316863275413,0.05262371592110141,0.07220196299271257,0.0723543212822402,0.07103379008145769,0.07238913223080957
