,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.6999185305435305,0.7000445301226551,0.6996083777333777,0.6996083777333778,0.6996083777333778,0.6996083777333778,0.6996083777333777,0.6996083777333777,0.6996083777333777,0.6996083777333777
Macro_Precision,0.713058467555727,0.7131736875921858,0.7127748490044441,0.7127748490044441,0.7127748490044441,0.7127748490044441,0.7127748490044441,0.7127748490044441,0.7127748490044441,0.7127748490044441
Macro_Recall,0.7106234739368998,0.7106589586548354,0.7105361269389048,0.7105361269389047,0.7105361269389047,0.7105361269389047,0.7105361269389048,0.7105361269389047,0.7105361269389047,0.7105361269389047
Macro_F1,0.6821436071494663,0.6822171024807007,0.6819626955648891,0.6819626955648891,0.681962695564889,0.6819626955648892,0.6819626955648891,0.6819626955648891,0.6819626955648891,0.6819626955648891
Weighted_F1,0.6964152768932667,0.6965074310588211,0.6961884358703636,0.6961884358703636,0.6961884358703637,0.6961884358703636,0.6961884358703636,0.6961884358703636,0.6961884358703636,0.6961884358703636
Weighted_Precision,0.7523586793326748,0.7524221604566182,0.7522024181045057,0.7522024181045057,0.7522024181045058,0.7522024181045057,0.7522024181045057,0.7522024181045058,0.7522024181045057,0.7522024181045058
