Metric,AugName:gaussian_noise,AugName:mixup,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:biMeanInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:ADASYN,ImblName:RandomUnderSampler,ImblName:SMOTE,ImblName:TomekLinks,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.6259032634032634,0.7407113719613719,0.7322104978354977,0.7003584956709956,0.699774531024531,0.69811056998557,0.7019345238095238,0.695758177008177,0.6997519841269841,0.7024380711880712,0.6997098965848966,0.7019345238095238,0.6600725663225663,0.6785939754689755,0.6800022893772895,0.7385583166833167,0.7408147408147409,0.6383200133200133,0.7020583583083583,0.7175803363303364,0.7071158008658008,0.6906863969363969,0.7418893606393606,0.7073322510822511,0.6918845043845044,0.6723803973803973,0.726836358086358,0.7002351814851815,0.698981573981574,0.7094308469308469,0.6897859085359086
Macro_F1,0.5992656375930416,0.7260785930119841,0.7205438560896416,0.6829377257739191,0.6822792967212427,0.6803318549784232,0.6833195324492183,0.6783495980782229,0.6833356478289624,0.6844001993541831,0.6813130580367449,0.6833195324492183,0.6477854098976148,0.6692022764569258,0.6677876950110649,0.7134699420036197,0.7115681544552204,0.6156235021871901,0.6854507508755804,0.7032953957451867,0.6907266514225163,0.6733473077997443,0.7233325653591167,0.6894968453346417,0.6744285457951364,0.6607985489675363,0.7031268421622419,0.6816461587949717,0.6822792323348065,0.6937051258044818,0.6702202653252963
Macro_Precision,0.6655682760776311,0.7371908651300847,0.7355654058056166,0.7133545696467647,0.7139542747482522,0.7104839178346598,0.7149019881390664,0.7079219920898207,0.715478037778274,0.7145231452115044,0.7124671745599699,0.7149019881390664,0.6943356089513586,0.7064769315209315,0.7017992805687925,0.730233582106313,0.731028841874825,0.6197035116573383,0.7183214785888018,0.7548752256538431,0.7214144884287915,0.7062501034146084,0.7560842862832814,0.7171621057236741,0.708387592285214,0.7049891581915758,0.7205605398173124,0.7089035359777349,0.7166461620311533,0.7241643350141406,0.7013853629947475
Macro_Recall,0.6412349833808167,0.7449992283950617,0.7453741690408356,0.7120984439300412,0.7118247813786008,0.7075213798868313,0.7111912294238683,0.7058241598079561,0.7144364283264746,0.7118767146776406,0.7097888374485596,0.7111912294238683,0.6941695849161127,0.7113513473409306,0.7058944187242799,0.7236284227603671,0.7176368609528332,0.6240567426400759,0.7176131291547958,0.7447905389363724,0.721443198005698,0.7066929605887939,0.7486201923076924,0.7156214189616967,0.7054508349161127,0.7057236862931306,0.7153485675846787,0.7068157051282051,0.7142565487496043,0.7241495330800886,0.6969227207977208
Weighted_F1,0.6111586168221294,0.7426973623681685,0.734709328420793,0.696856367419696,0.6960574768795613,0.6952261363938904,0.6978897435421366,0.6932318028904711,0.6962005178626635,0.6990480609724363,0.6957062591986258,0.6978897435421366,0.6536970892424545,0.6767425263915219,0.6772370651056374,0.7363803806155689,0.7368851179966355,0.64187514406938,0.6975387253440789,0.7108362311454988,0.7029445386009922,0.685500143804886,0.7384358322573459,0.7048649908503407,0.6875118808903864,0.6672911000261879,0.7250857717145395,0.6976501760905218,0.6947266956502055,0.7064472781168769,0.6859295936238503
Weighted_Precision,0.7074275102878465,0.773371785476621,0.7758079585490498,0.7530334903916452,0.7538052381214295,0.7494755359976261,0.7533743773157721,0.7474091712506729,0.7561010776620538,0.7532799256472125,0.751628844787662,0.7533743773157721,0.7439747775344464,0.7560976279065765,0.7483077808010135,0.7578357861135564,0.7547961181669363,0.6572286000242848,0.7585011106583368,0.7989676065270919,0.7605171726780698,0.7472130297095275,0.7907869890297236,0.7557026897265648,0.7487021464824466,0.754376716038733,0.7500281201702786,0.747259496636636,0.7571453395723755,0.7644773757782671,0.7399274604307444
