Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.7402797819464486,0.7413194444444444,0.7403837481962482,0.735705266955267,0.745806277056277,0.7437545093795094,0.7394029581529582,0.7344426406926406,0.735705266955267,0.7402797819464486,0.6743626743626743,0.7442279942279941,0.7705627705627706,0.7523448773448774,0.744107744107744,0.7560726310726311,0.7401895943562611,0.7403699695366363,0.7402797819464486,0.7361812570145904,0.744378306878307,0.7454705788039121,0.735088985088985
Macro_F1,0.7072392980484539,0.7099159863432334,0.7057590511925207,0.7024535322930686,0.711907533087657,0.7129218228681318,0.7055246567250781,0.7009960623906415,0.7024535322930686,0.7072392980484539,0.6439217036231851,0.7136311324492195,0.7376068265948775,0.7192552126610531,0.7145016888492818,0.7145192241131064,0.7071208946768808,0.707357701420027,0.7072392980484539,0.7025288048783657,0.7119497912185422,0.7130793816334268,0.7013992144634811
Macro_Precision,0.7188859940145408,0.7192620042281141,0.7195575041847736,0.714695912479316,0.7259175661043208,0.7218493754348623,0.7174228807796634,0.712449194506929,0.714695912479316,0.7188859940145408,0.6453270108138414,0.7209853075630862,0.7553446593509053,0.7303330863835926,0.7216439061342965,0.7396819938415224,0.7187721908065241,0.7189997972225575,0.7188859940145408,0.7151738645747807,0.7225981234543009,0.7244346258297472,0.7133373621993343
Macro_Recall,0.7034722222222223,0.7067351466049383,0.7013634902263375,0.6988554526748971,0.7072395833333334,0.7095936213991769,0.7017618312757201,0.697602237654321,0.6988554526748971,0.7034722222222223,0.6458933470507545,0.7106532921810699,0.7315620713305898,0.714852537722908,0.7120987654320987,0.7057733196159122,0.7033567672610883,0.7035876771833561,0.7034722222222223,0.6991003657978967,0.7078440786465477,0.7096776406035665,0.6972668038408779
Weighted_F1,0.7362471984068023,0.7380967420494282,0.7355272240944621,0.7317289210856592,0.7410677722761436,0.7407528324345433,0.7350042995904997,0.730423027986594,0.7317289210856592,0.7362471984068023,0.6746230291485197,0.7413740468178651,0.7650375410530719,0.7478379332436016,0.7416747319196368,0.7469359082581186,0.7361468145704185,0.7363475822431861,0.7362471984068023,0.7319432184884345,0.7405511783251701,0.741480486301066,0.7310139105125385
Weighted_Precision,0.7387597542487558,0.7400259295454699,0.7384484178437877,0.7349403986817721,0.744035672076214,0.7424129615163283,0.7373446554621298,0.7331554057238427,0.7349403986817721,0.7387597542487558,0.6778682203073494,0.7421880389763823,0.7691964120859193,0.7488499713535828,0.7432152460902341,0.7512406366790668,0.7386557738937038,0.7388637346038077,0.7387597542487558,0.7353699006082876,0.742149607889224,0.7441207980507824,0.7333987104467292
