,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.05169775369180751,0.052687548418857276,0.05117010234431969,0.05132695052589469,0.05132695052589469,0.04103643174183278,0.05134669176044805,0.05132695052589469,0.050149206436990876
Macro_Precision,0.05914271111757574,0.06026110126745987,0.05859144193210888,0.05869072284282221,0.05869072284282221,0.04695331185204125,0.0587132819229081,0.05869072284282221,0.05744692684064334
Macro_Recall,0.05294517523564386,0.05374680942400148,0.0525185411633724,0.05268286628253692,0.05268286628253692,0.045177976265819875,0.05270309228795857,0.05268286628253692,0.05042664227298464
Macro_F1,0.054624295364656864,0.05550196032112522,0.0541565354182237,0.054341498577557754,0.054341498577557754,0.04551926991699146,0.05436236284587792,0.054341498577557754,0.052405506498640994
Weighted_F1,0.05052205519345952,0.051414002019775744,0.05004480859446568,0.05021511068425323,0.05021511068425323,0.04116205868915817,0.050234407484205865,0.05021511068425323,0.04873122571199992
Weighted_Precision,0.050919227077175465,0.05185175944253728,0.0504569070725384,0.05055392715333307,0.05055392715333307,0.04152266535362119,0.0505733489735735,0.05055392715333307,0.04906033741098849
