Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.08233304860335984,0.0,0.0,0.4212531191878811,0.008253848341913264,0.0,0.09167479624315697,0.0
Macro_F1,0.0,0.07658185493138187,0.0,0.0,0.4060852701954819,0.008127119948531839,0.0,0.08318400301775852,0.0
Macro_Precision,0.0,0.09069156573623141,0.0,0.0,0.415568577735425,0.008234556019656853,0.0,0.09369072067842794,0.0
Macro_Recall,0.0,0.07395135339899313,0.0,0.0,0.41207913400645435,0.009446470213821638,0.0,0.08246493097160792,0.0
Weighted_F1,0.0,0.07765990212436086,0.0,0.0,0.4027631432226858,0.008526338069546531,0.0,0.08858304261588995,0.0
Weighted_Precision,0.0,0.08300531982365114,0.0,0.0,0.4085143854306451,0.00828119409071535,0.0,0.08828650775933128,0.0
