Part,MeanImportance,StdImportance,Rank
Model,0.4110439382964289,0.006713120895304047,1
Scaler,0.08798066688102878,0.004475243638547472,2
FS_Method,0.08070384076966304,0.005992631966465978,3
Norm_Order,0.008478254447364246,0.0004922659950478911,4
AugName,0.0,0.0,5
FeatureNum,0.0,0.0,5
ImblName,0.0,0.0,5
Prob_Threshold,0.0,0.0,5
Split_Ratio,0.0,0.0,5
