Metric,Mean,Std
Accuracy,0.7105321761571761,0.04837256443892324
Macro_Precision,0.6992289999976841,0.04417666455309809
Macro_Recall,0.7031181149097816,0.043917710970244224
Macro_F1,0.6910285860705655,0.046028939971111585
Weighted_Precision,0.7331074791136677,0.04020873238380113
Weighted_Recall,0.7105321761571761,0.04837256443892324
Weighted_F1,0.7122676419282986,0.04664310440499941
Micro_Precision,0.7105321761571761,0.04837256443892324
Micro_Recall,0.7105321761571761,0.04837256443892324
Micro_F1,0.7105321761571761,0.048372564438923224
Integrated_Score,0.7082527640648132,0.04440980960457891
