Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Random_State,Scaler,Split_Ratio
Accuracy,0.2723737559717644,0.033333564996608105,0.0,0.17082330083779182,0.18889050455134443,0.024590408262308325,0.0,0.0,0.02852574935461274,0.0
Macro_F1,0.32711222869073364,0.03618018183953083,0.0,0.15683233765480292,0.18355312239595317,0.022680399243899155,0.0,0.0,0.030427894702118746,0.0
Macro_Precision,0.19968604400720932,0.046343779852487416,0.0,0.07592216371928952,0.33868466197357144,0.02090823929823632,0.0,0.0,0.027207936656802868,0.0
Macro_Recall,0.3060886534545458,0.038067062729565726,0.0,0.08990740279148017,0.24867323616046166,0.020625364838179734,0.0,0.0,0.02662081563185002,0.0
Weighted_F1,0.297892425751624,0.032762363637359695,0.0,0.1852296932881697,0.16656453570728752,0.025274394893845222,0.0,0.0,0.029878718644356247,0.0
Weighted_Precision,0.18487690673307114,0.04605896275416885,0.0,0.06760213111526138,0.36820239194438587,0.02070003746116667,0.0,0.0,0.02643567489378796,0.0
