Metric,AugName_gaussian_noise,AugName_mixup,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_biMeanInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_ADASYN,ImblName_RandomUnderSampler,ImblName_SMOTE,ImblName_TomekLinks,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Random_State,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.2634985978302458,0.004462626451754435,0.00441253168976414,0.008001717270557358,0.00786628037147148,0.014987653461920611,0.0024779138926586536,0.04440877892054385,0.017105307299259985,0.010110536898469327,0.013207768568165332,0.07374772919125162,0.056651958880645566,0.09068586623315421,0.006780038336009577,0.027485002263458038,0.007415006681762256,0.021681566441339166,0.03484302459562117,0.013770989242666183,0.010819419019642142,0.11164438756708905,0.0846982003016118,0.016289776379312452,0.01223597297530029,0.04071134923632544
Macro_F1,0.31834344925169183,0.004305340430078241,0.004463439008963572,0.008756642620799834,0.008740248019265675,0.016008046762950076,0.002675244436515246,0.04772858263546062,0.013051557387182142,0.00869167346593522,0.01110600604151049,0.06882233631875874,0.055160764441416335,0.08787997226526337,0.007715776694249336,0.024981363718261287,0.00791015235328869,0.02782768566280974,0.027238171702080774,0.01042185078358317,0.012258548460315983,0.0687067251341438,0.08487607923620384,0.016792836612927912,0.013635058089190834,0.04190244846715327
Macro_Precision,0.1873440344608832,0.006178377558316829,0.006163631988009295,0.011968581615888776,0.011344809380176341,0.01920409405214103,0.003826294804281276,0.06203273350853192,0.01215974218693023,0.011123120902089074,0.011270415576806516,0.02036444774303974,0.02100443731042396,0.20942689841632225,0.02826882891674046,0.014141748844272932,0.019996026748186003,0.05147793850530979,0.01537322054273996,0.01035697000622129,0.010551269292015029,0.035670865481499496,0.13283412495291813,0.013578335834249522,0.013629600822553345,0.06070945054945348
Macro_Recall,0.2939210000710772,0.006087731951097084,0.006079921432371503,0.009692383525403903,0.009451041689614992,0.01567840717227629,0.0032452303422705366,0.054304963335381214,0.012579885650895056,0.011811304746505751,0.01175613348532047,0.026211366752781223,0.027548712155977668,0.16211986714684595,0.02021028651313475,0.009699028321337538,0.014611762123619955,0.033656218343233915,0.00837607371228955,0.010353138046539674,0.010272226791640058,0.03484535986142966,0.12639623503879763,0.014268246402434603,0.012352569229415416,0.05447090615830835
Weighted_F1,0.29063514520284667,0.003665945077756424,0.003591335471020926,0.007914886100195853,0.007816641498954552,0.0147149090996038,0.0023159269386054905,0.04375821752261319,0.01584420922823811,0.008051001773700238,0.011153162943251766,0.08636610896201041,0.06381521038096918,0.07416550506812464,0.006142070757517386,0.02347757047569321,0.006803457660316408,0.02505718869106956,0.030918743054566333,0.0138241404436488,0.011450254450196422,0.11072547606184235,0.07254155978149783,0.01745147792002544,0.012427240724330808,0.035372614711404265
Weighted_Precision,0.1733385575449654,0.005779191008942197,0.005759158179163519,0.012972204102440368,0.01160115469169956,0.017660251349777608,0.0038253526102513106,0.06279674011206104,0.01439939938335831,0.013132545751542258,0.013174483990149864,0.013040254580947298,0.013855447409263649,0.2426683753152366,0.008113153106547285,0.03189146116400768,0.0073981472616795,0.04909131893653886,0.029039936160375965,0.010706230153618334,0.009993807307548334,0.030314126176930346,0.13452357790519182,0.013596540229236686,0.012839134664551272,0.05848945090397492
