PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.0801781372085071
FeatureNum,5.0,Accuracy,0.08006539713001788
FeatureNum,6.0,Accuracy,0.08137773623913312
FeatureNum,7.0,Accuracy,0.08139915192174559
FeatureNum,8.0,Accuracy,0.08024719750598193
FeatureNum,4.0,Macro_Precision,0.06013592354622993
FeatureNum,5.0,Macro_Precision,0.0578889445628773
FeatureNum,6.0,Macro_Precision,0.06061284551757978
FeatureNum,7.0,Macro_Precision,0.06155577473409135
FeatureNum,8.0,Macro_Precision,0.061121623445641746
FeatureNum,4.0,Macro_Recall,0.062346448339553294
FeatureNum,5.0,Macro_Recall,0.06194972669933228
FeatureNum,6.0,Macro_Recall,0.06308798625512972
FeatureNum,7.0,Macro_Recall,0.06456964687398649
FeatureNum,8.0,Macro_Recall,0.0653655876473164
FeatureNum,4.0,Macro_F1,0.07850515324108612
FeatureNum,5.0,Macro_F1,0.0797888181730625
FeatureNum,6.0,Macro_F1,0.081360256426203
FeatureNum,7.0,Macro_F1,0.08278750463766985
FeatureNum,8.0,Macro_F1,0.08224520905837293
FeatureNum,4.0,Weighted_Precision,0.05689454237274627
FeatureNum,5.0,Weighted_Precision,0.05615621572786541
FeatureNum,6.0,Weighted_Precision,0.059086861515165734
FeatureNum,7.0,Weighted_Precision,0.06215649561930562
FeatureNum,8.0,Weighted_Precision,0.06214152885803098
FeatureNum,4.0,Weighted_Recall,0.0801781372085071
FeatureNum,5.0,Weighted_Recall,0.08006539713001788
FeatureNum,6.0,Weighted_Recall,0.08137773623913312
FeatureNum,7.0,Weighted_Recall,0.0813991519217456
FeatureNum,8.0,Weighted_Recall,0.08024719750598193
FeatureNum,4.0,Weighted_F1,0.08821433745339541
FeatureNum,5.0,Weighted_F1,0.09079683946241883
FeatureNum,6.0,Weighted_F1,0.09271621195285443
FeatureNum,7.0,Weighted_F1,0.09479780207133044
FeatureNum,8.0,Weighted_F1,0.09365142973168919
FeatureNum,4.0,Micro_Precision,0.0801781372085071
FeatureNum,5.0,Micro_Precision,0.08006539713001788
FeatureNum,6.0,Micro_Precision,0.08137773623913312
FeatureNum,7.0,Micro_Precision,0.08139915192174559
FeatureNum,8.0,Micro_Precision,0.08024719750598193
FeatureNum,4.0,Micro_Recall,0.0801781372085071
FeatureNum,5.0,Micro_Recall,0.08006539713001788
FeatureNum,6.0,Micro_Recall,0.08137773623913312
FeatureNum,7.0,Micro_Recall,0.08139915192174559
FeatureNum,8.0,Micro_Recall,0.08024719750598193
FeatureNum,4.0,Micro_F1,0.0801781372085071
FeatureNum,5.0,Micro_F1,0.08006539713001788
FeatureNum,6.0,Micro_F1,0.08137773623913312
FeatureNum,7.0,Micro_F1,0.08139915192174559
FeatureNum,8.0,Micro_F1,0.08024719750598193
FeatureNum,4.0,Integrated_Score,0.07087470611062736
FeatureNum,5.0,Integrated_Score,0.0708265677523624
FeatureNum,6.0,Integrated_Score,0.07175018127872591
FeatureNum,7.0,Integrated_Score,0.07241393194424335
FeatureNum,8.0,Integrated_Score,0.07141509448164904
FS_Method,biMaxInfgain,Accuracy,0.08109426189934517
FS_Method,biMeanInfgain,Accuracy,0.07971984837388757
FS_Method,infgain,Accuracy,0.0813872755671442
FS_Method,noSelect,Accuracy,0.08024719750598193
FS_Method,biMaxInfgain,Macro_Precision,0.059198162262867136
