Metric,Mean,Std
Accuracy,0.6779963092463093,0.08327712189728868
Macro_Precision,0.6841760820453209,0.05972773325824594
Macro_Recall,0.6825156497309275,0.07142980657967829
Macro_F1,0.6562002857247162,0.08851646992229581
Weighted_Precision,0.724131569934587,0.06108618240910544
Weighted_Recall,0.6779963092463093,0.08327712189728868
Weighted_F1,0.6737189252135866,0.09803938388854892
Micro_Precision,0.6779963092463093,0.08327712189728868
Micro_Recall,0.6779963092463093,0.08327712189728868
Micro_F1,0.6779963092463093,0.08327712189728868
Integrated_Score,0.6797687355103524,0.07569568935633769
