Metric,Mean,Std
Accuracy,0.6692696192696193,0.08335884167974592
Macro_Precision,0.67775833951339,0.06190300578145714
Macro_Recall,0.676711770932257,0.06843224971967013
Macro_F1,0.6500972749121355,0.08508318287141722
Weighted_Precision,0.7184367563363467,0.060174993604451506
Weighted_Recall,0.6692696192696193,0.08335884167974592
Weighted_F1,0.6665668908452427,0.09474711901113522
Micro_Precision,0.6692696192696193,0.08335884167974592
Micro_Recall,0.6692696192696193,0.08335884167974592
Micro_F1,0.6692696192696193,0.08335884167974592
Integrated_Score,0.6724981592496536,0.07507411131096918
