Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,final_score
sklearn_SVM,0.0,0.9999999999999998,0.5773502691896258,0.9429484807075156,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,,0.3663155892754284
LogisticRegression,0.8440169358562926,1.0714285714285712,0.7637626158259733,0.5,0.5773502691896258,0.8440169358562926,0.8440169358562926,0.8440169358562926,0.8440169358562926,0.8440169358562926,,0.7976643071581926
random_forest,0.8,1.6428571428571428,1.0478435856026205,0.7692307692307692,1.3571428571428572,0.8,0.8,0.8,0.8,0.8,,0.9617074354833391
DTmodel,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
GradientBoosting,1.110683602522959,1.7142857142857144,0.8341296800493583,0.5384615384615384,0.7857142857142857,1.110683602522959,1.110683602522959,1.110683602522959,1.110683602522959,1.110683602522959,,1.053669283364865
XGBmodel,1.4,0.35714285714285715,1.1818181818181819,1.153846153846154,1.0773502691896257,1.4,1.4,1.4,1.4,1.4,,1.217015746199682
