Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.7420334295334294,0.7266365741535714,0.7199271262002744,0.7168674198508246,0.7512321034153994,0.7420334295334294,0.740983866468921,0.7420334295334294,0.7420334295334294,0.7420334295334294,0.7352706451382579
0.7506012506012506,0.7317210178811228,0.7160733882030179,0.7187866574862763,0.7509434696042653,0.7506012506012506,0.7465418980674087,0.7506012506012506,0.7506012506012506,0.7506012506012505,0.7399135711423934
