Metric,Mean,Std
Accuracy,0.6365585803085804,0.08292673116906639
Macro_Precision,0.6189198693966668,0.07907518265174443
Macro_Recall,0.6234303379233934,0.08212608257365629
Macro_F1,0.6144131603646462,0.082746202885426
Weighted_Precision,0.6567863164961201,0.07450699659441806
Weighted_Recall,0.6365585803085804,0.08292673116906639
Weighted_F1,0.640296538461372,0.08110328854765118
Micro_Precision,0.6365585803085804,0.08292673116906639
Micro_Recall,0.6365585803085804,0.08292673116906639
Micro_F1,0.6365585803085804,0.08292673116906639
Integrated_Score,0.6327435393289527,0.0807537732983056
