Metric,Mean,Std
Accuracy,0.6877130681818182,0.09363825278885989
Macro_Precision,0.6959495619002063,0.07171201482335635
Macro_Recall,0.6954342528292181,0.08305334605441289
Macro_F1,0.6666647658743587,0.1010178511301652
Weighted_Precision,0.7359747593963116,0.07325252798936487
Weighted_Recall,0.6877130681818182,0.09363825278885989
Weighted_F1,0.6826832907539373,0.11007150529001081
Micro_Precision,0.6877130681818182,0.09363825278885989
Micro_Recall,0.6877130681818182,0.09363825278885989
Micro_F1,0.6877130681818182,0.09363825278885989
Integrated_Score,0.6902232931795451,0.08733594728165567
