Metric,Mean,Std
Accuracy,0.707822039072039,0.04828350817243889
Macro_Precision,0.7075466700039367,0.04400731856208042
Macro_Recall,0.7182310264324152,0.04776787113018197
Macro_F1,0.6952520611549604,0.047668969243921874
Weighted_Precision,0.748636977931179,0.045334829299653996
Weighted_Recall,0.707822039072039,0.04828350817243889
Weighted_F1,0.711252686415473,0.04834685854385996
Micro_Precision,0.707822039072039,0.04828350817243889
Micro_Recall,0.707822039072039,0.04828350817243889
Micro_F1,0.707822039072039,0.048283508172438885
Integrated_Score,0.7115459952011336,0.04498786605496717
