Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.03927501626778309,0.03372406385309272,0.009754900768228053,0.1384340978263782,0.0,0.3632992988281359,0.017776710283347076,0.029602063943179453,0.021047558266173338,0.03256650587408085,0.031797616517477936,0.03195295161597826,0.0328972551284991,0.06427239525833826,0.033635418429369526,0.0374721471081675,0.08249200003177078
Macro_F1,0.0,0.039469304703229284,0.03188067404890502,0.009976317895762882,0.14513951261229946,0.0,0.41193129886472024,0.01869046448307673,0.02583462372790099,0.020852653700808542,0.022804718747434127,0.023174211574906685,0.03397564339594854,0.03380359532709349,0.0549906469247106,0.02535766316330101,0.02559314844362235,0.07652552238628
Macro_Precision,0.0,0.03647938989099934,0.030556599554962753,0.009672054877379026,0.1334056666125948,0.0,0.45217744545329275,0.019696903062369434,0.029282459437228976,0.019736117692678346,0.019273693355142407,0.02646967013910015,0.031132812396860582,0.030928782813098896,0.051831251283619026,0.023565605355917563,0.025300053799763966,0.06049149427499158
Macro_Recall,0.0,0.0378258987676307,0.03010256176881465,0.009669032436116082,0.13676693236951254,0.0,0.42392594243513715,0.022287543243354847,0.028109432649155882,0.0232807629356806,0.020195365871527763,0.024473781687642533,0.03208936008714768,0.03182937428197398,0.04957367140397667,0.02452042077043573,0.030238519055808485,0.07511140023608472
Weighted_F1,0.0,0.04019249085694019,0.032860925160976745,0.00985937321684357,0.14244105029404078,0.0,0.3772949989418868,0.019135396755478894,0.027586354787026836,0.021871331242726364,0.03253284597042218,0.02855283513049503,0.03379872675394389,0.033405083470617124,0.06311080310481079,0.02891733866019758,0.02620211318896015,0.08223833246463316
Weighted_Precision,0.0,0.034616681792470565,0.02761045980306232,0.009347880533683633,0.13546623384737913,0.0,0.4705103136690127,0.019341716059400303,0.028939971172402754,0.020526775964022633,0.01843894041285481,0.0213800056084919,0.03086994280274582,0.03169419372867979,0.05717393469988396,0.023090942495843435,0.02011683153295382,0.05087517587711185
