F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.8865979381443299,2026-02-04 00:47:54,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMeanInfgain/MinMax__mixup__TomekLinks/XGBmodel,0,0.8571428571428571,0.8468077410019894,0.8586931245639872,0.9148936170212766,0.86,50.0,43,7,4,23,True,0.1,0.35,1770071966168_8d52732c17701372748641564
0.8817204301075269,2026-02-04 04:47:00,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/Standard__noAUG__SMOTE/XGBmodel,0,0.8571428571428571,0.850696280627534,0.8599632343683111,0.9534883720930232,0.82,50.0,41,9,2,25,True,0.1,0.5,1770071966168_8d52732c17701516206882945
0.8817204301075269,2026-02-04 04:26:51,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/MinMax__noAUG__SMOTE/XGBmodel,0,0.8571428571428571,0.850696280627534,0.8599632343683111,0.9534883720930232,0.82,50.0,41,9,2,25,True,0.1,0.5,1770071966168_8d52732c17701504111153718
0.88,2026-02-04 00:05:32,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/infgain/Standard__mixup__SMOTE/XGBmodel,0,0.8441558441558441,0.8288888888888889,0.8441558441558441,0.88,0.88,50.0,44,6,6,21,True,0.1,0.5,1770071966168_8d52732c17701347322727487
0.88,2026-02-03 07:06:42,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/4/biMaxInfgain/Standard__mixup__SMOTE/random_forest,0,0.8441558441558441,0.8288888888888889,0.8441558441558441,0.88,0.88,50.0,44,6,6,21,True,0.1,0.5,1770071966168_8d52732c17700736023795735
