Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
1.0,2026-02-04 02:50:27,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/7/biMaxInfgain/gaussian_noise__ADASYN__MinMax/LogisticRegression,0,0.4415584415584415,0.4011575330077772,0.3546964881745131,0.14,0.2456140350877192,50.0,7,43,0,27,False,0.1,0.35,1770071966168_8d52732c17701446273521924
1.0,2026-02-04 00:12:50,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3766233766233766,0.3031674208144796,0.2355879414702944,0.04,0.0769230769230769,50.0,2,48,0,27,False,0.1,0.35,1770071966168_8d52732c17701351707800332
1.0,2026-02-04 04:49:04,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/Standard__gaussian_noise__ADASYN/LogisticRegression,0,0.4935064935064935,0.4706504494976203,0.437794886234865,0.22,0.360655737704918,50.0,11,39,0,27,True,0.1,0.35,1770071966168_8d52732c17701517445270405
1.0,2026-02-04 04:49:06,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/Standard__gaussian_noise__ADASYN/GradientBoosting,0,0.3636363636363636,0.2817437654673519,0.2093003132409186,0.02,0.0392156862745098,50.0,1,49,0,27,True,0.1,0.35,1770071966168_8d52732c17701517464986879
1.0,2026-02-04 03:08:15,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3636363636363636,0.2817437654673519,0.2093003132409186,0.02,0.0392156862745098,100.0,2,98,0,54,False,0.2,0.35,1770071966168_8d52732c17701456951732995
