Macro_F1,Timestamp,RunID,LogDir,Class,Accuracy,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.2524271844660194,2026-02-04 00:27:12,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,True,0.1,0.35,1770071966168_8d52732c17701360324315414
0.2524271844660194,2026-02-04 00:28:37,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,False,0.1,0.35,1770071966168_8d52732c17701361172535509
0.2524271844660194,2026-02-04 00:27:12,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,True,0.1,0.35,1770071966168_8d52732c17701360324315414
0.2524271844660194,2026-02-04 00:28:37,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,False,0.1,0.35,1770071966168_8d52732c17701361172535509
0.2585185185185185,2026-02-03 22:23:53,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMeanInfgain/MinMax__gaussian_noise__ADASYN/random_forest,0,0.3246753246753247,0.1923617123617123,0.25,0.02,0.037037037037037,50.0,1,49,3,24,True,0.1,0.35,1770071966168_8d52732c17701286334621620
