Metric,Mean,Std
Accuracy,0.6876748251748251,0.08858073059989321
Macro_Precision,0.7177203734313378,0.044321030341845105
Macro_Recall,0.7075502928141817,0.05692961465827911
Macro_F1,0.6709066539508333,0.08861875835854939
Weighted_Precision,0.7608317554984528,0.03860830702384369
Weighted_Recall,0.6876748251748251,0.08858073059989321
Weighted_F1,0.6816840832051194,0.10395356632395376
Micro_Precision,0.6876748251748251,0.08858073059989321
Micro_Recall,0.6876748251748251,0.08858073059989321
Micro_F1,0.6876748251748251,0.08858073059989321
Integrated_Score,0.69656878281772,0.07308391413181284
