Metric,Mean,Std
Accuracy,0.7072011322011321,0.07552858139727568
Macro_Precision,0.7165168116101778,0.053176253990709674
Macro_Recall,0.7086651432415321,0.06038101455314786
Macro_F1,0.6855079165001867,0.0762598342848019
Weighted_Precision,0.7519112937927299,0.04772273001484351
Weighted_Recall,0.7072011322011321,0.07552858139727568
Weighted_F1,0.7033143607175074,0.08331236385988089
Micro_Precision,0.7072011322011321,0.07552858139727568
Micro_Recall,0.7072011322011321,0.07552858139727568
Micro_F1,0.7072011322011321,0.07552858139727567
Integrated_Score,0.7089131193275509,0.06584223002635313
