Metric,Mean,Std
Accuracy,0.6601544289044289,0.10275449430030101
Macro_Precision,0.675431682792008,0.07108512834705748
Macro_Recall,0.6753328387147831,0.07955277565392017
Macro_F1,0.6419229030636423,0.10570954173879471
Weighted_Precision,0.7172720844559182,0.06796008634796755
Weighted_Recall,0.6601544289044289,0.102754494300301
Weighted_F1,0.6545964037146548,0.11925296176508117
Micro_Precision,0.6601544289044289,0.10275449430030101
Micro_Recall,0.6601544289044289,0.10275449430030101
Micro_F1,0.6601544289044289,0.102754494300301
Integrated_Score,0.665343328174787,0.09339133485594751
