Recall,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.3333333333333333,2026-05-28 06:47:20,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/minmax__noAug__noImbl/sklearn_SVM,1,0.6363636363636364,0.5660225442834138,0.618211096471966,0.4736842105263157,0.391304347826087,27.0,9,18,10,40,first,0.1,0.5,1779921664013_78b674fd17799220401594400,23,7,biMaxInfgain,minmax,noAug,noImbl,sklearn_SVM
0.3333333333333333,2026-05-28 06:47:37,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/noAug__noImbl__minmax/DTmodel,1,0.6233766233766234,0.5559753430105389,0.6076496579578703,0.45,0.3829787234042553,27.0,9,18,11,39,last,0.1,0.5,1779921664013_78b674fd17799220577654305,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
0.3333333333333333,2026-05-28 06:47:16,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6233766233766234,0.5559753430105389,0.6076496579578703,0.45,0.3829787234042553,27.0,9,18,11,39,first,0.1,0.35,1779921664013_78b674fd17799220366974570,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
0.3333333333333333,2026-05-28 06:47:20,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/minmax__noAug__noImbl/DTmodel,1,0.6233766233766234,0.5559753430105389,0.6076496579578703,0.45,0.3829787234042553,27.0,9,18,11,39,first,0.1,0.5,1779921664013_78b674fd17799220408424460,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
0.3333333333333333,2026-05-28 06:47:33,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/7/biMaxInfgain/noAug__noImbl__minmax/DTmodel,1,0.6233766233766234,0.5559753430105389,0.6076496579578703,0.45,0.3829787234042553,27.0,9,18,11,39,last,0.1,0.35,1779921664013_78b674fd17799220535695939,23,7,biMaxInfgain,minmax,noAug,noImbl,DTmodel
