Macro_F1,Timestamp,RunID,LogDir,Class,Accuracy,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.8634751773049645,2026-05-28 06:43:53,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/noAug__noImbl__standard/XGBmodel,0,0.8701298701298701,0.8724785852445426,0.9545454545454546,0.84,0.8936170212765957,50.0,42,8,2,25,last,0.1,0.35,1779921664013_78b674fd17799218333257669,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel
0.8634751773049645,2026-05-28 06:43:53,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/noAug__noImbl__standard/XGBmodel,1,0.8701298701298701,0.8724785852445426,0.7575757575757576,0.925925925925926,0.8333333333333334,27.0,25,2,8,42,last,0.1,0.35,1779921664013_78b674fd17799218333257669,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel
0.8634751773049645,2026-05-28 06:43:38,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/standard__noAug__noImbl/XGBmodel,0,0.8701298701298701,0.8724785852445426,0.9545454545454546,0.84,0.8936170212765957,50.0,42,8,2,25,first,0.1,0.35,1779921664013_78b674fd17799218189375234,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel
0.8634751773049645,2026-05-28 06:43:38,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/5/biMaxInfgain/standard__noAug__noImbl/XGBmodel,1,0.8701298701298701,0.8724785852445426,0.7575757575757576,0.925925925925926,0.8333333333333334,27.0,25,2,8,42,first,0.1,0.35,1779921664013_78b674fd17799218189375234,126,5,biMaxInfgain,standard,noAug,noImbl,XGBmodel
0.8548265460030167,2026-05-28 06:41:53,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/4/biMaxInfgain/noAug__noImbl__standard/XGBmodel,0,0.8701298701298701,0.868905604199722,0.8846153846153846,0.92,0.9019607843137256,50.0,46,4,6,21,last,0.1,0.5,1779921664013_78b674fd17799217133243589,126,4,biMaxInfgain,standard,noAug,noImbl,XGBmodel
