FeatureNum,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FS_Method,Scaler,AugName,ImblName,Model
8,2026-05-28 06:50:50,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/8/noSelect/noAug__noImbl__standard/GradientBoosting,1,0.7012987012987013,0.6691574817859145,0.6999594838190019,0.5769230769230769,0.5555555555555556,0.5660377358490566,54.0,30,24,22,78,last,0.2,0.5,1779921664013_78b674fd17799222504771068,5012,noSelect,standard,noAug,noImbl,GradientBoosting
8,2026-05-28 06:50:12,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/8/noSelect/noAug__noImbl__minmax/GradientBoosting,1,0.7337662337662337,0.703776683087028,0.7319301388266906,0.6274509803921569,0.5925925925925926,0.6095238095238096,54.0,32,22,19,81,last,0.2,0.5,1779921664013_78b674fd17799222128035839,5012,noSelect,minmax,noAug,noImbl,GradientBoosting
8,2026-05-28 06:50:00,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/8/noSelect/noAug__noImbl__minmax/random_forest,1,0.8051948051948052,0.7801256424900057,0.8023022094980975,0.75,0.6666666666666666,0.7058823529411765,27.0,18,9,6,44,last,0.1,0.5,1779921664013_78b674fd17799222009343957,126,noSelect,minmax,noAug,noImbl,random_forest
8,2026-05-28 06:50:00,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/8/noSelect/noAug__noImbl__minmax/random_forest,0,0.8051948051948052,0.7801256424900057,0.8023022094980975,0.8301886792452831,0.88,0.8543689320388349,50.0,44,6,9,18,last,0.1,0.5,1779921664013_78b674fd17799222009343957,126,noSelect,minmax,noAug,noImbl,random_forest
8,2026-05-28 06:50:00,20260528-064025,log/pimaindians_diabetes_v2/20260528-064025/8/noSelect/noAug__noImbl__minmax/sklearn_SVM,1,0.7792207792207793,0.7397096838337642,0.7700015236304757,0.75,0.5555555555555556,0.6382978723404256,27.0,15,12,5,45,last,0.1,0.5,1779921664013_78b674fd17799222006053164,126,noSelect,minmax,noAug,noImbl,sklearn_SVM
