Part,MeanImportance,StdImportance,Rank
Model,0.4587389125998144,0.020546167096916975,1
FS_Method,0.07863608858917644,0.005769183044910025,2
Scaler,0.06077363880505377,0.007124720359818856,3
Norm_Order,0.004925343948504356,0.0002676020086394458,4
AugName,0.0,0.0,5
FeatureNum,0.0,0.0,5
ImblName,0.0,0.0,5
Prob_Threshold,0.0,0.0,5
Split_Ratio,0.0,0.0,5
