Metric,Mean,Std
Accuracy,0.6918962981462983,0.10031539277488163
Macro_Precision,0.7094926333426449,0.05418167246734867
Macro_Recall,0.7064874169040836,0.07674903080752361
Macro_F1,0.670757322168563,0.10865091802799336
Weighted_Precision,0.7504728172722606,0.05340212258046653
Weighted_Recall,0.6918962981462983,0.10031539277488163
Weighted_F1,0.6831910121943258,0.12370393262233564
Micro_Precision,0.6918962981462983,0.10031539277488163
Micro_Recall,0.6918962981462983,0.10031539277488163
Micro_F1,0.6918962981462983,0.10031539277488162
Integrated_Score,0.6964960561648513,0.0899228950970939
