Macro_Precision,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1710526315789473,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3376623376623376,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.1770268566385071,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.2767323513746609
0.1753246753246753,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,False,0.1,0.35,2026-01-30 19:02:42,1769764270122_202fd60e,1769764270122_202fd60e17697709621181863,0.3506493506493506,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863
0.3400308202939781,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,False,0.1,0.35,2026-01-30 19:08:08,1769764270122_202fd60e,1769764270122_202fd60e17697712880656027,0.3506493506493506,0.4914814814814814,0.2737943880484403,0.3380302722407985,0.3506493506493506,0.2032833958820475,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3287756652509391
0.3779401154401154,log/pimaindians_diabetes/7/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.1,0.35,2026-01-30 18:58:22,1769764270122_202fd60e,1769764270122_202fd60e17697707027111663,0.3701298701298701,0.5107407407407407,0.2974844599844599,0.3845294316073536,0.3701298701298701,0.2303491962582871,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.354548025267181
0.3844235033259423,log/pimaindians_diabetes/5/biMeanInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.1,0.5,2026-01-30 17:31:35,1769764270122_202fd60e,1769764270122_202fd60e17697654951394206,0.3701298701298701,0.3744444444444444,0.3637684105722131,0.4257350188614046,0.3701298701298701,0.3824077852792275,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3784386740928431
