Macro_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.2524271844660194,log/pimaindians_diabetes/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,True,0.1,0.35,2026-01-30 18:15:13,1769764270122_202fd60e,1769764270122_202fd60e17697681134011469,0.3376623376623376,0.1710526315789473,0.4814814814814814,0.119958988380041,0.3376623376623376,0.1770268566385071,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.2767323513746609
0.2596153846153846,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,False,0.1,0.35,2026-01-30 19:02:42,1769764270122_202fd60e,1769764270122_202fd60e17697709621181863,0.3506493506493506,0.1753246753246753,0.5,0.1229549671108112,0.3506493506493506,0.1820679320679321,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863
0.2706795750413682,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.1,0.35,2026-01-30 18:15:03,1769764270122_202fd60e,1769764270122_202fd60e17697681030676722,0.3571428571428571,0.4264781271360218,0.505,0.4484392060434438,0.3571428571428571,0.1956841226544253,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3508034308294584
0.2706795750413682,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-01-30 18:53:51,1769764270122_202fd60e,1769764270122_202fd60e17697704315290964,0.3571428571428571,0.4264781271360218,0.505,0.4484392060434438,0.3571428571428571,0.1956841226544253,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3508034308294584
0.2737943880484403,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,False,0.1,0.35,2026-01-30 19:08:08,1769764270122_202fd60e,1769764270122_202fd60e17697712880656027,0.3506493506493506,0.3400308202939781,0.4914814814814814,0.3380302722407985,0.3506493506493506,0.2032833958820475,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3287756652509391
