Prob_Threshold,LogDir,Norm_First,Split_Ratio,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.35,log/pimaindians_diabetes/4/biMaxInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.1,2026-01-30 17:11:58,1769764270122_202fd60e,1769764270122_202fd60e17697643183116474,0.4935064935064934,0.4875123183050012,0.4864814814814815,0.477264943582579,0.5323515484269363,0.4935064935064934,0.503565371090184,0.4935064935064934,0.4935064935064934,0.4935064935064934,0.4951616794248535
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.2,2026-01-30 19:10:38,1769764270122_202fd60e,1769764270122_202fd60e17697714387144835,0.6298701298701299,0.5972940826642879,0.6,0.5982532221732608,0.6345944002743937,0.6298701298701299,0.6318819135529138,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6196571706008462
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__RandomUnderSampler/random_forest,True,0.1,2026-01-30 17:51:37,1769764270122_202fd60e,1769764270122_202fd60e17697666977008321,0.7142857142857143,0.7352272727272728,0.7544444444444445,0.7118229338231135,0.788195030078147,0.7142857142857143,0.7197017554071286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7282296638238083
0.35,log/pimaindians_diabetes/5/infgain/Standard__mixup__RandomUnderSampler/random_forest,True,0.2,2026-01-30 17:51:40,1769764270122_202fd60e,1769764270122_202fd60e17697667006083493,0.7045454545454546,0.7187329802105807,0.7384259259259259,0.7011040990694607,0.7688809669155601,0.7045454545454546,0.710679636987861,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7161897295319866
0.35,log/pimaindians_diabetes/7/biMeanInfgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.1,2026-01-30 19:10:33,1769764270122_202fd60e,1769764270122_202fd60e17697714330191271,0.6298701298701299,0.5959406713505073,0.5872222222222222,0.579722963937224,0.6309990165962063,0.6298701298701299,0.6202304253936728,0.6298701298701299,0.6298701298701299,0.6298701298701299,0.6133572513645799
