Split_Ratio,LogDir,Norm_First,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1,log/pimaindians_diabetes/4/biMaxInfgain/MinMax__gaussian_noise__ADASYN/DTmodel,True,0.35,2026-01-30 17:11:58,1769764270122_202fd60e,1769764270122_202fd60e17697643183116474,0.4935064935064934,0.4875123183050012,0.4864814814814815,0.477264943582579,0.5323515484269363,0.4935064935064934,0.503565371090184,0.4935064935064934,0.4935064935064934,0.4935064935064934,0.4951616794248535
0.1,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/random_forest,False,0.35,2026-01-30 17:31:40,1769764270122_202fd60e,1769764270122_202fd60e17697655009693763,0.4415584415584415,0.586728793089331,0.5444444444444444,0.4192567062911773,0.6500183166542783,0.4415584415584415,0.387179000418422,0.4415584415584415,0.4415584415584415,0.4415584415584415,0.4757078880486217
0.1,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__RandomUnderSampler__MinMax/random_forest,False,0.5,2026-01-30 17:31:42,1769764270122_202fd60e,1769764270122_202fd60e17697655026468711,0.7272727272727273,0.7032550515188011,0.7005555555555555,0.7005906967457503,0.7291191145265814,0.7272727272727273,0.7270614841202363,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7183498901990825
0.1,log/pimaindians_diabetes/7/biMeanInfgain/mixup__RandomUnderSampler__Standard/XGBmodel,False,0.5,2026-01-30 19:14:05,1769764270122_202fd60e,1769764270122_202fd60e17697716459807859,0.7662337662337663,0.7522229822161423,0.7731481481481481,0.7556848228450556,0.7880283191500701,0.7662337662337663,0.7708489289663272,0.7662337662337663,0.7662337662337663,0.7662337662337662,0.7668135142166498
0.1,log/pimaindians_diabetes/7/biMeanInfgain/mixup__RandomUnderSampler__Standard/XGBmodel,False,0.35,2026-01-30 19:14:03,1769764270122_202fd60e,1769764270122_202fd60e17697716437766351,0.7402597402597403,0.7621400745257452,0.782962962962963,0.7379109991510312,0.816076047935804,0.7402597402597403,0.7450376272821303,0.7402597402597403,0.7402597402597403,0.7402597402597403,0.7546640986113213
