Metric,Mean,Std
Accuracy,0.784992784992785,0.012396381872966544
Macro_Precision,0.7759378399228622,0.016261466781977863
Macro_Recall,0.7371913580246915,0.016585250879537924
Macro_F1,0.7482731668863861,0.016309095364094126
Weighted_Precision,0.7823888397800832,0.01300314032879601
Weighted_Recall,0.784992784992785,0.012396381872966544
Weighted_F1,0.7769185630103393,0.013647688334653634
Micro_Precision,0.784992784992785,0.012396381872966544
Micro_Recall,0.784992784992785,0.012396381872966544
Micro_F1,0.784992784992785,0.012396381872966536
Integrated_Score,0.7723276772543863,0.013405802190062424
