Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.034899018201139026,0.028141800092838364,0.0062727765722717455,0.09129629447347198,0.0,0.4884781244941118,0.01082548791133515,0.029378501613594118,0.01962863793834229,0.01711262161837217,0.0301943453594521,0.002617972785973197,0.002847334585650711,0.0,0.026479365779379642,0.028449155192730106,0.18337856338133782
Macro_F1,0.0,0.05126781543862828,0.028480558171320537,0.00665590764270017,0.11306606568201964,0.0,0.4219172475516726,0.020231931630889047,0.021120410790011673,0.026726761242109837,0.024078495247946887,0.016663946545075633,0.0033752830873073057,0.0037612046373893203,0.0,0.03752297501978454,0.035622812402761904,0.1895085849103827
Macro_Precision,0.0,0.03420575456956101,0.027473393330620165,0.005186776881523143,0.08997659049950282,0.0,0.43826065066673414,0.010644490150577198,0.047321047790622954,0.018301603115705337,0.014188387416169655,0.05933273369737461,0.0027152151425062815,0.0025621430977508784,0.0,0.027323099595968455,0.027910556360952413,0.19459755768443085
Macro_Recall,0.0,0.05849972331184478,0.03071214268764769,0.005708815357314716,0.12244606928939897,0.0,0.3721942908165981,0.025012835710532318,0.02206597076988459,0.03300566750044729,0.028023227580477938,0.016679457190710675,0.0037083150415058914,0.003897678434673602,0.0,0.039210469436173574,0.041309835727574955,0.19752550114521497
Weighted_F1,0.0,0.04327191863777178,0.027891028283632425,0.006816997908127095,0.10440749693472517,0.0,0.4667152228721011,0.014792883829122081,0.02286566642013477,0.023763077915319553,0.01927987206609935,0.018736289735999938,0.0032134217187613045,0.0033255135635762,0.0,0.03238993515347843,0.033268731793518073,0.17926194316763266
Weighted_Precision,0.0,0.040162518883512924,0.028487029982427164,0.006106118242969448,0.10169601845274454,0.0,0.4390843959220953,0.013226869181059333,0.035872630999848956,0.024959888084492655,0.019317391654443006,0.03680786980397365,0.003387808710568666,0.0032732169594726977,0.0,0.03145237105343655,0.030024653272327534,0.18614121879662796
