Micro_Precision,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.4155844155844156,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__noIMB__MinMax/DTmodel,False,0.1,0.35,2026-01-30 17:24:33,1769764270122_202fd60e,1769764270122_202fd60e17697650734000008,0.4155844155844156,0.4054878048780488,0.3966666666666666,0.3956043956043956,0.451932214127336,0.4155844155844156,0.4284287141429998,0.4155844155844156,0.4155844155844156,0.4152474012630807,Last,5,biMaxInfgain,gaussian_noise__noIMB__MinMax,DTmodel,MinMax,gaussian_noise,noIMB
0.4285714285714285,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__noIMB__MinMax/DTmodel,False,0.1,0.5,2026-01-30 17:30:19,1769764270122_202fd60e,1769764270122_202fd60e17697654199663327,0.4285714285714285,0.3725925925925926,0.3725925925925926,0.3725925925925926,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.4089788359788358,Last,5,biMeanInfgain,gaussian_noise__noIMB__MinMax,DTmodel,MinMax,gaussian_noise,noIMB
0.4415584415584415,log/pimaindians_diabetes/6/infgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.1,0.5,2026-01-30 18:22:03,1769764270122_202fd60e,1769764270122_202fd60e17697685239297006,0.4415584415584415,0.4039007092198581,0.3996296296296296,0.4011575330077771,0.4548494059132357,0.4415584415584415,0.4476185778410412,0.4415584415584415,0.4415584415584415,0.4297777677269716,First,6,infgain,Standard__gaussian_noise__noIMB,DTmodel,Standard,gaussian_noise,noIMB
0.4545454545454545,log/pimaindians_diabetes/8/noSelect/gaussian_noise__noIMB__Standard/DTmodel,False,0.1,0.35,2026-01-30 21:14:07,1769764270122_202fd60e,1769764270122_202fd60e17697788475879872,0.4545454545454545,0.4225105189340813,0.4181481481481481,0.4191810344827585,0.4716307535381869,0.4545454545454545,0.4619905956112852,0.4545454545454545,0.4545454545454545,0.4452228683943298,Last,8,noSelect,gaussian_noise__noIMB__Standard,DTmodel,Standard,gaussian_noise,noIMB
0.4545454545454545,log/pimaindians_diabetes/7/biMaxInfgain/Standard__gaussian_noise__noIMB/DTmodel,True,0.1,0.5,2026-01-30 19:01:14,1769764270122_202fd60e,1769764270122_202fd60e17697708742892824,0.4545454545454545,0.3884615384615384,0.3925925925925925,0.3902714932126697,0.4447552447552447,0.4545454545454545,0.4494035376388318,0.4545454545454545,0.4545454545454545,0.4303503740268445,First,7,biMaxInfgain,Standard__gaussian_noise__noIMB,DTmodel,Standard,gaussian_noise,noIMB
